population,land_use,dist_river_m,dist_road_m,lon,lat,landuse_score,population_norm,dist_river_norm,dist_road_norm,mcda_score,suitable
0.0763288,8.0,6992.487947656353,4665.969219887507,101.37342088097668,3.48336300827614,0.1,0.001411664755054276,0.796631403351687,0.45191071538036837,0.3448656467458488,1
13.877666,5.0,601.6445970497035,121.93776870729091,101.78862312025127,2.932632505761473,0.2,0.001273844938665336,0.06852545019033275,0.011809612704790003,0.05336540332659069,0
0.003510584,8.0,5513.754279409205,3760.513562640578,101.4109688470248,3.5018437951633783,0.1,0.0014123919159817477,0.6281599312902302,0.36421501224549807,0.2767853190067623,1
0.04320273,8.0,130.59266883920125,674.7471935258579,101.7331609413528,3.641590871811193,0.1,0.001411995551180767,0.014858712584310107,0.06535062359918282,0.03302193693804287,0
1.0822377,1.0,333.15003850995106,379.8131871807553,101.49769704767952,2.8491816642714194,0.8,0.0014016197733330849,0.037935984021416805,0.03678550850181864,0.13922846382745535,1
3.4335032,8.0,145.60291454715048,1133.7664572670103,101.28647308951838,2.9396684023434703,0.1,0.001378140093444391,0.016568823231496454,0.1098078167969421,0.0424145593615429,0
0.09718702,8.0,3194.1835774567166,3962.3484448380345,101.38244274030085,3.560064596167203,0.1,0.0014114564653785466,0.3638922682892351,0.3837632383455672,0.20141433791876645,1
0.088094175,8.0,1115.5712131388032,1146.7123672047871,101.16300847079933,3.699946072215674,0.1,0.0014115472663067674,0.12707688200207054,0.11106166138405967,0.07582943842064047,0
0.06983722,8.0,107.52279867073923,1547.980380204238,101.85503482970152,3.0709706253174085,0.1,0.0014117295798137253,0.012230372491023005,0.14992549780042708,0.049148316660327124,0
0.11685226,8.0,5588.635324262217,2915.1407039579844,101.32059182537004,3.4515857497349,0.1,0.001411260088771904,0.6366910955740872,0.2823384822796715,0.26296896615923065,1
0.011464691,1.0,2289.8000519860543,923.4539874471296,101.46647516011625,3.4835824935681217,0.8,0.0014123124864634518,0.26085625368034376,0.08943851458841236,0.2166388883920478,1
15.642829,1.0,1539.5864711059862,109.10380017053438,101.70904457955324,2.830613329570229,0.8,0.0012562180640348641,0.175384752594431,0.01056660992952021,0.17516842408664554,1
0.108897455,8.0,947.4461832859366,977.6998095243616,101.2028272388664,3.348177713581085,0.1,0.0014113395252605132,0.10792247179427185,0.09469236161130924,0.06680918269438459,0
0.19133404,1.0,1121.1804446047731,354.05486292566246,101.34562561175028,2.838504252384017,0.8,0.0014105163155349043,0.12771593925930172,0.0342907487208763,0.16566661223240298,1
0.2911499,8.0,548.1432993638971,1030.638118868079,101.73335560527497,3.3808870635900465,0.1,0.0014095195567934704,0.06243007103459179,0.09981957267185321,0.054186267689625894,0
1.6195173,2.0,231.15280673160825,95.54096209939792,101.04739427729034,3.634229288340201,0.6,0.0013962545123624714,0.026315484567813345,0.009253014270104793,0.10023393730369182,0
4.9104238,1.0,1719.5786098200126,19.27709346016654,101.47653939121128,2.8178933272683024,0.8,0.001363391600384456,0.19589117726019703,0.0018666629556318925,0.17961787282932004,1
